time_tag,satellite,flux,energy
2023-04-01T20:25:00Z,18,541.8809204,700-1000 keV
2023-04-01T20:25:00Z,18,94583.36719,80-115 keV
2023-04-01T20:30:00Z,18,101.0481339,1000-1900 keV
2023-04-01T20:30:00Z,18,41764.61719,115-165 keV
2023-04-01T20:30:00Z,18,15423.58301,165-235 keV
2023-04-01T20:30:00Z,18,22.07704163,1900-3200 keV
2023-04-01T20:30:00Z,18,6604.771484,235-340 keV
2023-04-01T20:30:00Z,18,1.531116128,3200-6500 keV
2023-04-01T20:30:00Z,18,2931.179199,340-500 keV
2023-04-01T20:30:00Z,18,1337.615112,500-700 keV
2023-04-01T20:30:00Z,18,564.3891602,700-1000 keV
2023-04-01T20:30:00Z,18,89768.16406,80-115 keV
2023-04-01T20:35:00Z,18,101.4304733,1000-1900 keV
2023-04-01T20:35:00Z,18,38515.23828,115-165 keV
2023-04-01T20:35:00Z,18,14799.03223,165-235 keV
2023-04-01T20:35:00Z,18,21.6901226,1900-3200 keV
2023-04-01T20:35:00Z,18,6644.412598,235-340 keV
2023-04-01T20:35:00Z,18,1.557994604,3200-6500 keV
2023-04-01T20:35:00Z,18,2998.518555,340-500 keV
2023-04-01T20:35:00Z,18,1371.418213,500-700 keV
2023-04-01T20:35:00Z,18,539.9961548,700-1000 keV
2023-04-01T20:35:00Z,18,84489.98438,80-115 keV
2023-04-01T20:40:00Z,18,103.1082916,1000-1900 keV
2023-04-01T20:40:00Z,18,37887.30469,115-165 keV
2023-04-01T20:40:00Z,18,15538.57227,165-235 keV
2023-04-01T20:40:00Z,18,22.75504112,1900-3200 keV
2023-04-01T20:40:00Z,18,7092.802734,235-340 keV
2023-04-01T20:40:00Z,18,1.825409293,3200-6500 keV
2023-04-01T20:40:00Z,18,3199.485107,340-500 keV
2023-04-01T20:40:00Z,18,1402.486206,500-700 keV
2023-04-01T20:40:00Z,18,586.6204224,700-1000 keV
2023-04-01T20:40:00Z,18,83016.33594,80-115 keV
2023-04-01T20:45:00Z,18,98.91537476,1000-1900 keV
2023-04-01T20:45:00Z,18,35322.86328,115-165 keV
2023-04-01T20:45:00Z,18,15038.6543,165-235 keV
2023-04-01T20:45:00Z,18,19.59111023,1900-3200 keV
2023-04-01T20:45:00Z,18,7322.726074,235-340 keV
2023-04-01T20:45:00Z,18,1.142610788,3200-6500 keV
2023-04-01T20:45:00Z,18,3203.092529,340-500 keV
2023-04-01T20:45:00Z,18,1431.53125,500-700 keV
2023-04-01T20:45:00Z,18,568.1500854,700-1000 keV
2023-04-01T20:45:00Z,18,72118.875,80-115 keV
2023-04-01T20:50:00Z,18,101.8086166,1000-1900 keV
2023-04-01T20:50:00Z,18,38454.8125,115-165 keV
2023-04-01T20:50:00Z,18,16854.80078,165-235 keV
2023-04-01T20:50:00Z,18,20.82049561,1900-3200 keV
2023-04-01T20:50:00Z,18,8310.463867,235-340 keV
2023-04-01T20:50:00Z,18,1.221163273,3200-6500 keV
2023-04-01T20:50:00Z,18,3486.276611,340-500 keV
2023-04-01T20:50:00Z,18,1473.827637,500-700 keV
2023-04-01T20:50:00Z,18,571.1862793,700-1000 keV
2023-04-01T20:50:00Z,18,75777.71875,80-115 keV
2023-04-01T20:55:00Z,18,104.0861435,1000-1900 keV
2023-04-01T20:55:00Z,18,40277.84766,115-165 keV
2023-04-01T20:55:00Z,18,17934.73438,165-235 keV
2023-04-01T20:55:00Z,18,22.08268738,1900-3200 keV
2023-04-01T20:55:00Z,18,8613.416992,235-340 keV
2023-04-01T20:55:00Z,18,1.385136724,3200-6500 keV
2023-04-01T20:55:00Z,18,3477.034668,340-500 keV
2023-04-01T20:55:00Z,18,1507.476685,500-700 keV
2023-04-01T20:55:00Z,18,627.069519,700-1000 keV
2023-04-01T20:55:00Z,18,75471.03125,80-115 keV
2023-04-01T21:00:00Z,18,115.5790634,1000-1900 keV
2023-04-01T21:00:00Z,18,43969.90234,115-165 keV
2023-04-01T21:00:00Z,18,19350.97266,165-235 keV
2023-04-01T21:00:00Z,18,25.48789787,1900-3200 keV
2023-04-01T21:00:00Z,18,8832.828125,235-340 keV
2023-04-01T21:00:00Z,18,1.668207288,3200-6500 keV
2023-04-01T21:00:00Z,18,3588.282227,340-500 keV
2023-04-01T21:00:00Z,18,1659.013062,500-700 keV
2023-04-01T21:00:00Z,18,643.6505737,700-1000 keV
2023-04-01T21:00:00Z,18,80354.08594,80-115 keV
2023-04-01T21:05:00Z,18,113.0101852,1000-1900 keV
2023-04-01T21:05:00Z,18,46590.30859,115-165 keV
2023-04-01T21:05:00Z,18,19377.37695,165-235 keV
2023-04-01T21:05:00Z,18,24.08294487,1900-3200 keV
2023-04-01T21:05:00Z,18,8154.640625,235-340 keV
2023-04-01T21:05:00Z,18,1.402261734,3200-6500 keV
2023-04-01T21:05:00Z,18,3692.861816,340-500 keV
2023-04-01T21:05:00Z,18,1694.487305,500-700 keV
2023-04-01T21:05:00Z,18,642.7848511,700-1000 keV
2023-04-01T21:05:00Z,18,82026.0625,80-115 keV
2023-04-01T21:10:00Z,18,110.3081741,1000-1900 keV
2023-04-01T21:10:00Z,18,50461.50781,115-165 keV
2023-04-01T21:10:00Z,18,18499.65625,165-235 keV
2023-04-01T21:10:00Z,18,24.5624752,1900-3200 keV
2023-04-01T21:10:00Z,18,7830.306152,235-340 keV
2023-04-01T21:10:00Z,18,1.776026964,3200-6500 keV
2023-04-01T21:10:00Z,18,3856.756836,340-500 keV
2023-04-01T21:10:00Z,18,1686.615112,500-700 keV
2023-04-01T21:10:00Z,18,637.7078247,700-1000 keV
2023-04-01T21:10:00Z,18,90782.97656,80-115 keV
2023-04-01T21:15:00Z,18,110.149147,1000-1900 keV
2023-04-01T21:15:00Z,18,49904.02734,115-165 keV
2023-04-01T21:15:00Z,18,16372.89941,165-235 keV
2023-04-01T21:15:00Z,18,24.16545105,1900-3200 keV
2023-04-01T21:15:00Z,18,7399.165039,235-340 keV
2023-04-01T21:15:00Z,18,1.554618835,3200-6500 keV
2023-04-01T21:15:00Z,18,3701.599365,340-500 keV
2023-04-01T21:15:00Z,18,1616.195435,500-700 keV
2023-04-01T21:15:00Z,18,608.0210571,700-1000 keV
2023-04-01T21:15:00Z,18,107210.2734,80-115 keV
2023-04-01T21:20:00Z,18,105.2209854,1000-1900 keV
2023-04-01T21:20:00Z,18,45672.72266,115-165 keV
2023-04-01T21:20:00Z,18,14467.21387,165-235 keV
2023-04-01T21:20:00Z,18,23.48883438,1900-3200 keV
2023-04-01T21:20:00Z,18,7332.120605,235-340 keV
2023-04-01T21:20:00Z,18,1.591716528,3200-6500 keV
2023-04-01T21:20:00Z,18,3694.556641,340-500 keV
2023-04-01T21:20:00Z,18,1590.278442,500-700 keV
2023-04-01T21:20:00Z,18,593.6118164,700-1000 keV
2023-04-01T21:20:00Z,18,131936.9219,80-115 keV
2023-04-01T21:25:00Z,18,100.8405609,1000-1900 keV
2023-04-01T21:25:00Z,18,40475.75,115-165 keV
2023-04-01T21:25:00Z,18,13264.43359,165-235 keV
2023-04-01T21:25:00Z,18,23.30116081,1900-3200 keV
2023-04-01T21:25:00Z,18,7435.364258,235-340 keV
2023-04-01T21:25:00Z,18,1.497797847,3200-6500 keV
2023-04-01T21:25:00Z,18,3573.123535,340-500 keV
2023-04-01T21:25:00Z,18,1500.406738,500-700 keV
